company_id,name
6686c6d8-d71e-4779-b90c-3d7ed22d8421,"Foshan Dearfrog Mother and Baby Products Co., Ltd."
2bae9bf7-97d4-4c94-ae98-7b294577ff1f,Dordan Manufacturing Co.
19758919-845c-4a35-b657-ea2c71c5b22c,Holme & Hadfield LLC
30cdf9b9-e96f-45df-8e43-c24fe34933c8,"AMAZON EXPRESS TRAVEL RELATED SERVICES COMPANY, INC."
14c50158-97bd-4df4-90ac-fb51a996195d,"BIMBI WORLDWIDE, S.L."
cf817337-c59f-4af6-877f-3fc53b50b73d,"KOI Creations, Inc."
f7235545-75ea-43fc-84fe-a41a91212c73,GRIP HOLDINGS LLC
d2f62f44-c7e2-4926-97c3-8970c3ad21be,"PEDIGO PRODUCTS, INC."
3208d9b5-f1b0-410c-b150-0e8f7a83ec8f,"Valet Living, LLC"
b5a79347-f81a-4118-86ce-eafe125f676c,"Zepp, Inc."
2731cc3a-e98f-43f4-a19b-745dc98be138,"eMoMo Technology Co., Ltd."
d645bd0d-ad33-4bbf-a299-9e6be39a92df,"Club Car, LLC"
ddc22e07-e31c-437a-a53b-be29984e6823,"WEDGE THERAPEUTICS, LLC"
2e0beb35-9849-49da-8ac6-20151e4dc0ce,ANDREAS FAHL MEDIZINTECHNIK-VERTRIEB GMBH
83457c63-3908-4044-b662-c5dee31d1240,"Zhongguo Yancheng Dafeng Environmental Protection Technology Co., Ltd."
d5447a84-776d-4d25-b018-e98c799aa3cb,"OPTEX CO., LTD."
8a53ee2b-7e57-4a5f-8cd1-076890a1ed23,"FOXCONN (KUNSHAN) COMPUTER CONNECTOR CO., LTD."
828ea957-532c-421c-84a2-5374494eaeb3,WITH JEAN LLC
6e1ee6e1-e882-4c0d-8c77-d834d3bae97a,Vision Extrustions Ltd.
d4c407e4-296c-487d-8a67-e78f9985c98a,"LIVEWIRE ASIA PACIFIC CO., LTD."
9587e220-e78c-46ba-bc8d-2bedf6796718,"Arizona Air-Scent, Inc."
bdd0109e-d208-485a-a9fe-1b589e37c2ac,Jami B.V.
f7e994f5-8090-4d4f-a84a-df72a6e5fc0f,Jenoptik Optical Systems GmbH
9fec1594-70c0-401e-8d44-591aafdd13bb,"Providence Medical Technology, Inc."
ef86f427-7823-489b-b278-d082d9984068,"Shenzhen Zhiliang Technology Co., Ltd"
59eb8c76-d9e0-4201-a6a6-6963896c034a,HONG KONG LIVEME CORPORATION LIMITED
1ee8f239-63f3-4636-a362-838b2df490a8,HASKELL OFFICE
1b5c67b8-be87-483a-88b2-4979d0835668,J.C. Atkinson and Son Limited
e6f66368-47d8-4aba-8b3c-0d1358e1e93d,Bonsen Electronics Limited
ed793366-01fd-4f05-bf12-7132924abd49,Ignite Ventures LLC
a5f686b6-bfba-46eb-b61c-e87ca400d238,"BETTER WALK, INC."
58fd3d4b-f77c-477f-a9a4-a136fb50e5a3,"Focal Point, LLC"
05ef90b4-0aa5-483d-aef9-2ee0420780d8,Safety Engineering International LLC
e2333073-e6cf-4af4-9b55-46feec802fd4,Hach Company
a537bb69-68ef-479c-91c0-b80da44b3fd6,"CHS HEALTHCARE VENTURES, INC."
c7fe4528-9ab5-4578-921d-683e25846829,Hortival Diffusion SAS
73f0ab67-43f9-4b4c-8045-0cb4d1eba75c,XENON OPHTHALMICS I NC.
ea73b8ac-7e57-40c3-9242-4cf48f3c72c0,THERMOFLEX CORPORATION
2b9909d8-d873-45ff-9df4-2819d8f8dbeb,"Homewerks Worldwide, LLC"
ca604cc7-a6b2-45ae-bce4-47e9f83f1cfa,LOADHOG LIMITED
06be8ebe-34b7-4efd-b86e-6498b3e93e24,Guangdong Mike Science and Technology Ltd.
23f74c48-f296-4512-99d0-e9107c731ffd,"Patroness, LLC"
77bfe2b2-7d4b-40b9-86b3-c2034c0cefe3,"Robert B. Jordan, IV"
704b7f49-0880-4774-96df-e8afd396a47a,ASTRO LIGHTING LTD.
2360e389-dda5-41de-bd06-8ba2789419fc,PATLITE CORPORATION
943ed8b8-113c-4ff6-aa6a-c121b8f14301,Rodrigo Garcia Alvarez
8cb4a732-1917-48bb-9329-f47283cb7364,LEVY'S LEATHERS LTD.
05fd1b9b-f0e0-453a-a6e1-9e228b4eb813,PET MATE LTD.
156cb19f-5f7c-4687-8f87-1fc6c9250184,"NINGBO TIANQI INTELLIGENT TECHNOLOGY CO., LTD."
fd5b4aa5-9b3c-4322-806a-535e63cd0512,Dentismile Australia Pty Ltd.
5018c7d3-8df2-40d0-9410-eabb4a18a0a5,"Shenzhen Xiangyuguang Electronic Technology Co., Ltd."
cbbdadb1-103b-4044-b331-154f3a38b568,"Shenzhen Pard Technology Co., Ltd"
bbcdc343-bb62-4d81-a1a2-84c14383e4cb,Neatframe Limited
efa89b14-dab4-4298-9ed4-68dd3bf70c9d,"Fuajian Bridge Style Furnishings Co., Ltd"
40e77d4d-5805-42bf-989e-28f88811912a,RIOK Enterprises LLC
5bf0d5d9-da73-4d18-a9e0-bacbb78e30ae,FIRST REACTION LTD
53f1132a-9715-4de3-8a29-f1468204a96e,"SUZHOU AZA CLEAN ELECTRIC TECHNOLOGY CO., LTD."
84caef01-e64a-484e-a976-6d24ce1c2707,LINGDONG TECHNOLOGY (BEIJING) CO. LTD.
79130993-2428-4125-b6a1-7428c9b94c98,NEXI ENTERTAINMENT B.V.
ae01cef1-ba9e-41f9-8e50-9e787bbe7fea,"Wuhan Xuanyuanlong Technology Co., Ltd"
e1535f8a-392a-4424-a5ee-280a518a17c7,"SHENZHEN ECAP TECHNOLOGY CO., LTD."
336bf4b9-f040-4b45-be97-67782fe9b72f,Lingo Sensing Technology Unlimited Company
20b224e2-bd2b-4a05-822d-5031f2351e0c,"STAR MICRONICS CO., LTD."
8436cebf-4aed-4c91-9461-68057bd2b8df,"SHENZHEN CITY FLYCO FLUTE SYSTEM DEVELOPMENT CO., LTD."
53a0345a-048b-4bb6-adc8-24418f97e399,"BEIJING LING TECHNOLOGY CO., LTD."
41c3267b-83f3-4289-b411-e75085a6e236,Case Western Reserve University
112b855d-d986-4c94-9e4f-4d00d309e3af,"SHENZHEN JAMR TECHNOLOGY CO., LTD."
15f3c3d8-d05e-45b6-be7a-28961a253cf5,Globe 3 T
4aac3202-df9e-4acd-ace9-61cd459c4533,"Foshan Xuhu Technology Co., Ltd."
360eae1d-88eb-4894-8eca-74c5f0de48a6,R&S Shaeffer Properties LLC
a91c4a06-11ab-4da0-9aea-4b49b166433e,"FOSHAN DAYI SUPPLY CHAIN CO., LTD."
47009d55-546e-461d-8842-63528c6c1f2e,Saint-Augustin Canada Electric Inc.
8e22e8a5-463a-4a11-9f5d-02713189215c,ALLOY STEEL AUSTRALIA (INT PTY LTD
c201825d-2d0f-4adb-940a-83ae0dccdce4,ESPEC CORP.
3d9b2cf7-8541-4c7d-98b3-ecc7f4090ed1,Shenzhen Wo Sheng E-commerce Company Limited
eff8dfcf-8b24-411c-ac40-605983626f09,"Xiamen Xingshuo Maternal and Infant Products Co., Ltd."
ecc74b7b-ebd0-402a-969b-ec878322248d,Siemens Energy Global GmbH & Co. KG
4ca3f544-f654-462f-b115-2cf358368d6e,"Devicor Medical Products, Inc."
253ecd75-ba1e-4670-805f-e8b800bdda2b,JIANGYIN SIAN PLASTIC PROTECH CO.
75dd69d6-86fd-4c97-9069-8746c33e6062,BHS Technologies GmbH
8b524b9e-3af0-4fe7-abee-377bb042045d,"LUVATA OHIO, INC."
a4214935-18e5-422e-8c9b-eefec733cbe8,"CommScope, Inc. of North Carolina"
8d434fdb-315a-4a7a-b140-75094d5ac6cd,PROJECT MAP LTD.
c29deac6-e922-453e-a66b-ef9015b7f3f0,Jian Wen
d6e4b4fb-9c29-4245-99b6-e9cdce1f4b4f,IoTecha Corp.
dd008ab4-787c-463c-8cf5-783f976661f6,ZAMA JAPAN KABUSHIKI KAISHA
34333ad3-63e6-47f2-8818-16d2b3957f80,"Catalyst Media Four, Inc."
597f350b-454b-4bad-9188-2ed55cff018b,"Robinhood Markets, Inc."
29e3488a-d621-46f0-b1d8-b8142f96b854,"Poppin, Inc."
6bd7ae2b-24b6-4459-bb4e-49cbfdd852c1,INTERTEC TECHNOLOGY LIMITED
5f95be69-68fa-42ba-92fc-af0039e8d6d1,Crown Equipment Corporation
75eb6e3c-3efd-4ce0-896a-d3d4a58f5422,General Manufacturing
13c7e724-1ff6-45c9-a52a-c717e5a6b329,"Shenzhen Li Neng Technology Co., Ltd."
932aa000-416b-463f-9fc1-818f6f9bc1c9,"Zhongshan Aideng Lighting Technology Co., Ltd"
dde63086-4994-4169-ba46-800842c72b41,Genova INC
e3e70353-544d-4873-afb9-d9f7e8dde5aa,Summit Glove Inc.
36be6c59-01ae-44f0-baaa-78958210dfde,"T-Mobile USA, Inc."
ad5ab378-c04a-4940-a64c-62a4b595de03,Neubert Aero Corp.
ce7e150c-1eee-46bc-851d-9746ffb5f0fb,AISIN CORPORATION
5ab56604-7383-426b-8fda-3665aa7640cc,"DONGGUAN SAIENCHUANGKE TECHNOLOGY CO., LTD"
09331862-cd80-4719-a837-bfca62ee5cfa,"Mentor Worldwide, LLC"
da2bdeb5-8614-4fbd-9752-73804c230ffb,"ZHAOQING JUNFENG ELECTRONICS CO., LTD"
0bb816c7-f29f-4f1d-b76e-fef4bbdf71a4,Nianhua Song
b4bb31b9-eb06-4521-aab4-6336ef9c3f3e,"Cree Fayetteville, Inc."
030c1543-cdbc-4f6c-8809-aa5e1e696858,COLLECTION SCIENCE INC.
9bf8ef3d-f928-4077-98d4-c127e2b68125,"Auris Health, Inc."
50caae84-1b5f-4348-95fb-f26639e3491a,"FUJIAN ONLYTOP SANITARYWARE CO., LTD."
2f9abb61-dddd-48c2-98b8-f642b42ef8ed,"Citizen Electronics Co., Ltd."
16f24e7b-4b22-4101-a205-9c1f259c4511,Ocado Innovation Limited
ca0abf3e-3529-42d7-9d46-cbdefd2fb5f3,"Indie Hops, LLC"
668e0426-791e-434e-82db-123a00fa6826,"Shenzhen Wangliju Trading Co., Ltd."
3bbe17ee-7ad0-4ed0-9146-a8e62b6ff377,"Shenzhen Zhuopu Digital Technology Co., Ltd."
5e5655e6-7b63-490f-908a-3b8a5946d4f1,CDHC CLOTHING LIMITED
87524d64-3685-4e62-8caa-685d21c9d01d,"Critical Tattoo Supply, LLC"
b93c34a6-4034-449f-afdd-70c2cbb5e96e,GRIFF AVIATION AS
7b69bd17-e484-436e-847c-12381b3324f7,"ALEC (TIANJIN) TECHNOLOGY CO., LTD."
9092478e-d136-49f4-a4af-2e3d7afca7f4,"JIANGMEN BONANZA METALWARE CO., LTD."
cc88b53d-cccb-4283-a491-17edcaa9d65e,SERVIMED INDUSTRIAL S.P.A.
80627490-50ba-425c-954f-4ed033d7ab28,"Koros USA, Inc."
12dcbb1f-c41d-43b6-aeac-ce3a5379269d,FISHBONE PACKAGING INC.
3fcde68f-19cf-4587-be17-8a9b7ebf76c9,ARON Lighting LLC
f940582b-a52d-412b-aa7c-87fc6a389ba6,"PURE STORAGE, INC."
08183eef-bbe7-473d-b0d7-593d0d85b16e,"Bettcher Industries, Inc."
d07b2737-d9fd-4c58-929e-a85fc44f6b2c,"Tomore Medical (Shenzhen) Co., Ltd."
d44a77c0-37c3-42e4-85f2-c424592551cb,"Achaemenid, LLC"
cfdf1863-b1d4-4b7d-a0e5-483ea82ffd50,GEMU Gebr. Mueller Apparatebau GmbH & Co. Kommanditsgesellschaft
4c74c223-1f0b-40f2-bf84-ac7586ded739,"XL PERFORMANCE TENNIS, LLC"
26aeb7cc-819d-4fd2-a9ac-04cd2d2846c9,"FLYBY ROBOTICS, INC."
1d1dcc92-2327-4301-bac0-3f9bc23b1e55,Canon Medical Systems Corporation
7f946330-7f34-49d9-ba55-128976a076bc,"Ingersoll-Rand Industrial U.S., Inc."
bf898841-d154-4e32-96e4-f3155dbb3084,"B & S Fragrances and Cosmetics, Inc."
1f78a8aa-d923-4317-ad54-1a872d9217d4,KEWPIE CORPORATION
5af1e242-9e75-458a-8b5e-98acafab0167,KITO CORPORATION
13239032-b64e-4623-9662-b94dc2e576ee,"AARON'S QUALITY DETAILING, LLC"
97f72aaa-55f6-415f-81b8-55e6b03e29af,Franz Schneider Brakel GmbH + Co KG
dd22f3c6-0d00-4667-bdea-b32994408a58,"Creek Wearable Technology Co., Ltd."
bce6394f-fb9e-416a-9e67-9a768fef5542,MMD Apparel LLC
3527caf3-07f5-4aef-8356-4be2302fe735,"Shenzhen Fuxin Electronics Co., Ltd."
3cc61da0-34e5-4193-8115-f74cffe4a713,Ulta-Lit Tree Company
e7890db6-50a9-451c-84ab-f6d172eb91d7,Brightwell Dispensers Limited
fc883bc5-d571-41ea-9b28-8dcd827df8d6,ICARE FINLAND OY
dc0dffaa-4063-4992-b5c4-d4505aec2dbc,"Black Horse Off Road of GA, Inc."
9d6342ba-49da-4e4b-9e1c-80bf07719217,Merck Millipore Ltd.
03923c17-45aa-4bdd-8a82-ba8a9d90c9f8,"Berlin Packaging, LLC"
f6104284-9aa0-440f-8a3a-a6bc2cd6a5ed,Flex-Elektrowerkzeuge GmbH
1efcc136-d7d2-4eb2-a1f4-5a83de383037,Happy Dotting Company Holdings Pty Ltd
240f7a84-1d37-4a0d-ac09-bfbd71017a9a,"WestRock Packaging Systems, LLC"
8c6bde79-4354-4361-8738-f1f0d624dd6e,"Gravity UpGear, LLC"
03cbedd6-a1df-4ea5-a09d-3fb3f43b1f8c,WORKAROUND GMBH
76c1de73-81ed-4ecb-b158-038602d7394a,"Personalizations, Inc."
4784002d-e6e5-4fb1-9d70-f083d52b0840,"Shenzhen Hongcheng Electronics Co., LTD"
e7444e19-f6d5-4ff4-af29-b176f9e41704,Moxa Inc.
8ccab416-3fad-4564-8904-f4494fe9f6aa,"Marvin Lumber and Cedar Company, LLC"
ec0c15db-c30a-4970-a0cd-c00f9f72e15e,"Cali-Curl, LLC"
2c2ca6b7-8590-4e9f-9283-50a3764aa7df,Bodyport Inc.
97b89fdd-3b32-4378-bed1-90fb80ebe1de,ELVY INC.
b1e4f7bf-42b0-4d0f-93f4-446778fe80e4,"Elli & Nooli, LLC"
86e2f07a-01ac-4313-9108-9b276f925055,"Zhongshan Baitai Lighting Electric Co., Ltd."
8ff72f92-b36b-45e7-b6b3-b974e792b2fc,"OptiWorks, Inc."
eb33821b-c461-4726-9418-a64471f3272f,"Shenzhen Xuanyuan Star Electronic Technology Co., Ltd."
19202628-cc43-4820-88e9-3c884f00cf25,"Stringys, LLC"
e559b8d0-6f4c-4aa9-83be-24764128a078,"Dongguan Gaoxinda Precision Industry Co., Ltd."
cc7dd3fe-555c-4859-ac2c-ab6a54f00b5a,"People Co., Ltd."
681f72d4-77ca-4f0d-b4d5-6917871a6c35,Fujian Nashida Electronic Incorporated Company
5f3dd861-125f-4889-85e3-9c8ef03bad62,FURLA S.p.A.
0da1f88b-4471-4982-84dc-88f0f9b92bb1,"Anumana, Inc."
d63df3b1-0738-4d21-9180-9a44dc9f51dc,"CHUEN CHURN CO., LTD."
268b57b5-1889-4fb4-90be-76f0d1941ba6,"SHENZHEN UAH TECHNOLOGY CO., LTD"
e016481f-2245-4c5f-918f-7698f8b59900,Montana Whiskey Company LLC
f31246c9-ce8b-46d9-be21-be24c9c8fed1,Humancentric Ventures LLC
213de1c0-cb37-4154-af21-32b33545a89f,"AMOSENSE CO., LTD"
f455d36f-a950-4be4-8834-2dfc4807028b,"International Plant Propagation Technology, LTD"
3b082ec2-8fb4-4afe-be3b-0cd1b32a1f12,Maxeon Solar Pte. Ltd.
b1ebcecc-9754-48a7-b6dd-78b1f0dedf4a,SHANTOU JIABAILE BABY PRODUCTS CO. LTD
404ac0ec-0743-47f1-8e9e-a3cf031aeff8,Dreamland Baby Co.
b979b27a-e3cf-4247-b8f8-9287c13035e0,Linet spol s.r.o.
5c840b50-6e38-4ff7-b705-1985dfa2e742,FLITEBOARD PTY LTD
d818ed71-d2a7-4afb-bb40-2144b90e1355,"Herman Miller, Inc."
6c322aaf-4918-499f-9080-caedeaea4fbc,By Quest LLC
1a216d28-1415-4208-874f-9cf22c588628,STARSHIP TECHNOLOGIES OÜ
5b5758d9-9990-44a8-878d-bd0e70f46292,CertainTeed Ceilings Corporation
9c1ae6bb-988e-4821-888e-7d07eb55442f,"Shenzhen Youshunxin Trading Co., Ltd."
1a8e1678-5385-4b53-bc88-29edf3dc9fe6,University of Kansas
efe7f34e-a653-4e92-a154-dc3ed8a8ea6a,"Church & Dwight Co., Inc."
f2e91752-2a74-4781-bea7-6adec18baca8,"SHENZHEN CROWN TECHNOLOGY CO., LTD."
be9e239c-5b00-4362-bb39-1cb65efeb954,Sunlite Industrial Corporation
8583141e-076b-49a2-82ee-6f66188a98b6,ThinkWrite Technologies LLC
7111fabc-4115-4fef-bf68-064c2a4d739f,"Foshan DongshunYufeng Trading Co., Ltd."
0102ba8d-1657-4f9c-9126-6395b8995a5b,"Shenzhen Masitiya Network Technology Co., Ltd."
6512f17e-4bfc-437d-ac6c-a70e69ee87da,"Henry's Toy Box, Inc."
28e8e69a-ce71-4aef-8829-9dd3314bd2b0,F.M. HOWELL & COMPANY
18153399-3452-48d6-8eba-5ad4ac69a698,"WORCESTER COUNTY WELDING, CORP."
6134d100-a03d-4a52-8b2a-5be700d9592f,Xtreme Inc.
e2a2e910-d127-4adc-96be-2cb0b14e2f23,"INOOBI, INC."
482f0182-9b9d-4075-97df-4de8811a95f9,KABUSHIKI KAISHA SEGA GAMES
490253bc-f586-4ddb-96ba-475ab84f38f1,DEWEY SCIENTIFIC
7bbb715c-114b-45ca-be02-66d1e1f5412c,"ANQING TIANJUN INTERNATIONAL TRADE CO., LTD."
2fcdd5cf-3887-4f9e-b6db-7311408f4b4e,"HSINER CO., LTD."
d60eb8eb-ccdb-47ed-b859-875e15aa3afb,HONGKONG YUEQI TECH LIMITED
0af14b0a-d8d6-4faf-8aec-edbfacbe155b,Apex Smart Products LLC
6cc689bf-571d-4e34-b9c7-28b957822b36,"Shenzhen Maijindian Technology Co., Ltd."
e7014400-d991-420d-88ba-4e888c715bdb,Valhalla Off-Road Research Inc.
07952708-b7e9-43e5-ab68-87c80ee7fa0e,REPUBLIC BRANDS L.P.
36cf5c37-7982-4949-aace-2d3b7479e301,"SISTALK Technology (Beijing) Co., Ltd."
ab455539-c8ea-4add-ab19-93c5aab49233,"Hangzhou Xinyuan Electronic Technology Co., Ltd."
abad2e1a-326b-47ea-80c1-db3a019a4589,"ZHEJIANG TWINSEL ELECTRONIC TECHNOLOGY CO., LTD."
5adb73a5-5db8-4526-be01-6b78ba7eab6d,"WOOSHIN INDUSTRIES CO., LTD"
11d05892-1cf2-4531-89b9-e03f42d14fb8,VISION QUEST INDUSTRIES INCORPORATED
de0bb2f0-85d1-4a61-aa53-cc6dcda025d8,WINCOR NIXDORF INTERNATIONAL GMBH
634e8160-8abd-491d-8c0d-3011eee2fdae,"Shenzhen Jusheng Electronics Co., Ltd."
5a57a853-73ce-479f-a555-87245c47a141,Virtuous Imports LLC
318b8d40-d290-4626-89a5-3c6ee0996d83,Hawink Inc
98d83540-fdc3-4333-a28b-a56743c1e20d,"SHENZHEN WANSHIDA COMMUNICATION EQUIPMENT CO., LTD"
b1bee354-d145-45d0-8c62-bc87b2fdabc6,AFUW LLC
3b7e689c-0181-4861-942d-6ea66401cfb7,LIMITED LIABILITY COMPANY TRADE HOUSE “LYTAR-UKRAINE”
5b722cc6-9d8f-46bd-83cb-7838a17e5201,"KOLON INDUSTRIES, INC."
8622a1a2-3d0c-4f04-b8a8-479e405795d6,"SHENZHEN LIBRO TECHNOLOGY CO., LTD."
548d4fd4-3403-4d51-893b-190d0dbeffed,"Mighty Oak Medical, Inc."
877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION
2200c647-f337-444d-8797-64c092f89f82,"O.F. MOSSBERG & SONS, INC."
123d3a6c-0c2e-4ed4-8389-6b4df52a1d29,"Shanghai Cerong Network Technology Co., Ltd."
1c1b8680-ff9e-42eb-b704-c05d20ec0a7d,"AICHI CO., LTD."
f456eaab-1000-486b-aa21-d54e685c417f,"ZHONGSHAN KORAY OPTO-ELECTRONIC CO., LTD"
bcd091ed-9343-4565-ad9f-07919f5b66d8,Chongqing Qing Er Technology Co. Ltd.
a226d1da-ebac-4378-a4b3-6e56743fdc31,OMM IMPORTS LLC
be527359-c005-4ba4-84b0-2cf9415dc11e,"HANGZHOU EZVIZ SOFTWARE CO., LTD."
eba522b6-1bb3-489d-b643-3a34e962e2d1,"eLUMIGEN, LLC"
5a4abefc-8ff0-4b4f-9d14-f56e4ac2f212,"ANDREU WORLD, S.A."
c0cf488c-6a38-402c-9ef0-d75a9f3b6f42,POC Sweden AB
c1abbeb5-17dd-4ef4-b0dc-53f35bd34a73,"Velodyne Lidar USA, Inc."
bab9db12-fda6-4a3c-901a-9759efc91694,10696030 CANADA INC.
da75a618-1c41-4236-a44e-71a47e577a1d,P. D. MEHTA EXPORT LLP
b088a5c7-ba95-4e16-94ac-b2041da02028,TEMPO COMMUNICATIONS INC.
af4b8ba8-aec6-4407-b131-7f38d4a6bb29,"GrooveTech Tools, Inc."
0c42ba59-2046-4835-9cf9-ca4bc0a85fc8,CC BIOTECHNOLOGY CORPORATION
bad48f53-0f3a-43a2-86dc-e1fa6fe7453e,"Wudi Industrial (Shanghai) Co., Ltd."
ec124aff-c406-411c-adf0-491a72646a11,"CHIN KOU MEDICAL INSTRUMENT CO., LTD."
e82b8026-f39f-4720-b732-3392992b7b61,"HALOVIEW TECHNOLOGY CO., LIMITED"
1679b144-bdfb-4fe0-bfe9-4be8f5846d7d,Mpact Limited
194ef83f-5fc1-457e-b121-5be6277e6f1d,"The ERGO Baby Carrier, Inc."
68bb4b10-2d4c-486d-99f5-fe21167597e3,SOCIETE BIC
40c236ee-0296-4c1c-94bb-280874ef5e7b,MBA B.V.
2ba0b3e9-8832-44d5-bf84-7f52b4de7dac,"Shelby Group International, Inc."
f710ff6d-fa7c-4e5a-a500-7914b81e37fb,"XUZHOU LUXWARM SAUNA EQUIPMENT CO., LTD"
1a0c4407-d514-4cc5-a8c6-dc5cb4533c7e,Shenzhen Del Contemporary Technology Ltd.
c95206bd-8a67-459e-8a2c-b88b5728eb77,"Huaian PX Intelligent Manufacturing Co., Ltd."
8bc3cf49-fa03-4f9a-8495-37a48d5a8a59,"Shenzhen Envision Technology Innovation Co., Ltd."
8f089b00-5c6c-41fe-8f94-813ca79cb2b1,"Ethicon, Inc."
d2560706-8868-4619-b0c9-a22267f4ab78,Coty Inc.
edef9aaf-3968-4ec9-8cdf-614eac2c2658,"Shenzhen Zheyin Intelligent Technology Co., Ltd."
0fc9a8f6-4945-4b4a-97b8-76ae606eccee,"Guangdong Chiyang Scent Technology Co., LTD."
d0d1271c-c5b3-4d8e-95ac-a3bc339d31fd,"KUNMING JINGZHUO E-COMMERCE CO., LTD"
34f964c5-db2c-41a9-a215-c44af9eedf46,ECCO Sko A/S
a8fc5fae-899f-4b96-b64e-d92711ad7815,"WELSMEDITECH CO., LTD."
c81b017b-ff1e-4e20-a984-6414b08c1982,HydraPak LLC
a43a0181-af19-4e86-ac50-1358d3839eb7,"Beckman Coulter, Inc."
19b9db1f-6c38-49f7-b1d8-9b790110e16a,Bingrui Luo
98e0ec0d-f519-48ff-bd59-b64b3f7697ef,KING.COM LIMITED
11d9000d-7b09-4376-8c0c-bc33a9c46bc7,"Zhongmaitong Electronic Technology (Chengdu) Co., Ltd"
2aa10b23-82f9-4c7a-bdf3-ad650ab22219,THE REGENTS OF THE UNIVERSITY OF MICHIGAN
29f70251-73d5-4b3c-a8c9-c56580e43efe,Lémo S.A.
fb9bc5d7-2375-40e5-8847-fc17df1ec6ea,Santacoloma Fabricacao E Comercio De Artefatos Para Esporte Ltda.
c8d04cfe-90ee-4196-b7e5-6f559cd9afda,"YAMAMOTO FOUNDATION WORKS CO., LTD."
8c0c90c0-f164-4df9-895e-e49743328c11,"Shantou Mengmenghai Toys Co., Ltd."
46163e60-7d08-4f3c-9f06-5a807ae061ce,"Dongguan Hongxiang Electronic Technology Co., Ltd."
b22605c4-632d-4502-b7a1-4427187b58b1,AT SYSTECH SDN BHD
a8719372-333e-4793-93c6-7df8f811c710,"Pingxiang Jiancheng Technology Co., Ltd."
c94bc242-e300-4ed4-8767-2953d9f22789,"3form, LLC"
0ed5e4f0-6638-4240-99c0-0970a9562ee5,Powerhouse Engine Solutions Switzerland IP Holding GmbH
f92de5db-9865-4466-9d14-4d5218deea1b,MiRus LLC
bdb49087-0f53-4448-905a-a6ac3d30a7f8,"KwikSafety, LLC"
58a452e0-d6e0-4eaf-aab5-bd93c192833b,CADBURY UK LIMITED
d5c2eac4-aabb-4114-917a-8852e0b6bcaf,"ZHONGSHAN HAOQI ELECTRICAL APPLIANCE CO., LTD"
4309e251-10ec-4cd8-9da5-712be867a6d9,"Terra Nova Nurseries, Inc."
f083a110-387d-4794-acde-a070d48ee8a9,Premier Research Labs LLC
688b719a-c228-403c-a10b-a3f18348a580,"YIWU ZHENGXIN OPTICAL INSTRUMENT CO., LTD"
656a8239-a5b3-4404-875a-fa419fa9a71c,Lavian Ltd.
11fee685-6634-4053-9ba7-fb18905ce84c,SHOWA GLOVE CO.
bd49f563-c97b-4471-9562-4190cb791a30,ENVIZION MEDICAL LTD.
10c96fa0-30ca-4c40-88b4-57272f55ae48,SHENZHEN INSPIRATION TECHNOLOGY CO. LTD.
da6411b3-eea3-496b-b0a8-1938142b88d4,"SHENZHEN LIMAO E-COMMERCE CO., LTD."
6ca59bd6-6a11-4260-ad02-2ab5ef291be8,ASUSTEK COMPUTER INC.
d275127e-fba9-436f-b88f-cdef01274b7e,"NODE CO., LTD."
ed0c5aa1-70d2-465e-b5b8-6d796c883a51,Leon Mege Inc.
62128263-187b-4c21-bc09-443a1dcaf224,"Taizhou Zeyu Leisure Products Co., Ltd."
96cc8839-917d-4614-be58-689fdac41f7a,NIO NEXTEV LIMITED
5f94cfd3-7ec2-4e0b-a341-f11ba327aa8c,"DONGGUAN SHANGYONG PLASTIC PRODUCTS CO., LTD."
0823fcca-b9d7-4e55-a396-b6b36157727a,"Ningbo Zhongxin Electronic Technology Co., Ltd."
d38240eb-7f6d-4960-afd5-8af2ab848c0e,"Southern Illinois Waste Container, LLC"
114e179f-0e56-4b84-93ce-408e4f01d7ad,EMD Millipore Corporation
90a3b97e-f239-4a91-802a-f6e67d99bd5e,LAZZERI GENETICA S.A.S. DI DALLAGO FRANCO & C.
2d52c284-eab3-4bd8-b995-19686e610eb0,"Tesseract Health, Inc."
138a19c4-94f0-4574-9eb2-b8fe6cec13f1,"Sportsfield Intellectual, LLC"
16e09015-6f15-48e8-833c-0147a774438a,GEORGIA TECH RESEARCH CORPORATION
92a349b0-dc3f-4ae1-b8f6-c1ff339251b5,ABB S.p.A.
f0da8b48-b2a7-44bc-a16f-9fdd7a778746,Guido Pozzolini Gobbi Rancilio
c0dfbc70-7f05-44eb-a617-a3c7806f6683,Chiaro Technology Limited
27918799-c26e-4cca-810e-01e117ccd18c,"Hansel M. Hartman, Sr."
1ec65616-fa3d-431b-9039-ce7378360472,"Shenzhen CPKD Technology Co., Ltd"
0c96d871-c28f-423d-8e10-ae121801889b,Wenger Corporation
f46223fa-9b76-4177-bfe9-e8de3a7e6045,Roobi Technologies Corporation
b9f7272d-eeb9-4ef3-ac6a-c42f55e9c833,"The Entertainment Group, LLC"
49f46f87-e4dc-450f-9150-af32dd0b788e,Alumni Classroom Furniture Inc.
5c14cc15-c794-4cf5-adfd-a3869b73501a,L'Oreal (U.K.) Limited
d3b1f77a-5d0c-4fa2-ba88-f50296fbda14,SIRMAN S.P.A.
